class,av_flat,min_ceiling_h,parking_ratio,infr_access,lift_ratio
Комфорт,69.94520547945206,2.86,0.0136986301369863,9,31.31315789473684
Типовой,57.33802816901409,2.7,0.4084507042253521,8,53.57272727272728
Комфорт,58.57142857142857,2.7,0.2142857142857142,1,0.0
Комфорт,37.71875,2.9499999999999993,0.83125,5,26.5
Комфорт,45.03061224489796,2.9499999999999993,1.3571428571428572,4,16.23125
Комфорт,48.25,2.9499999999999993,2.078125,4,21.2
Комфорт,79.92490172955976,2.8,1.84,9,7.678571428571428
Комфорт,47.3125,2.61,0.09375,10,68.0
Комфорт,48.336,2.7,0.312,7,25.59523809523809
Типовой,46.54464285714285,2.7,0.1071428571428571,4,28.169696969696968
Комфорт,70.72972972972973,2.9,2.1426028790486624,5,28.675
Комфорт,42.53811659192825,2.7,0.1278026905829596,1,47.82763157894737
Типовой,75.92500494731114,2.7,0.0,1,0.0
Комфорт,66.43055555555556,2.75,0.6319444444444444,8,26.28
Бизнес,43.76086956521739,2.7,0.3260869565217391,5,0.0
Комфорт,53.8125,2.8,1.078125,8,76.8
Типовой,75.92500494731114,2.8,1.9416666666666669,1,0.0
Бизнес,78.82211538461539,2.88,0.4663461538461538,10,46.6
Комфорт,79.92490172955976,2.91,0.0,2,0.0
Комфорт,36.65139442231076,2.7,0.197211155378486,10,52.78382352941176
Комфорт,58.35897435897436,2.5500000000000007,0.6153846153846154,8,29.42727272727273
Типовой,42.3304347826087,2.89,0.691304347826087,8,4.617424242424242
Комфорт,36.85,2.7,0.6388888888888888,1,26.28
Комфорт,55.63325183374083,2.7,0.0782396088019559,6,57.34019607843137
Комфорт,58.25850340136054,2.7,0.564625850340136,9,52.185
Бизнес,76.62,2.7,1.465,8,12.916666666666666
Бизнес,54.563380281690144,3.0,1.2507042253521128,7,34.81400966183575
Типовой,47.8688524590164,2.7,0.3825136612021858,8,36.926785714285714
Бизнес,71.01162790697674,2.74,0.0465116279069767,9,38.99655172413793
Элитный,89.9090909090909,3.0,0.8295454545454546,9,32.12
Типовой,55.05921052631579,2.7,1.1513157894736843,8,63.175
Типовой,54.8235294117647,2.7,1.1437908496732023,8,63.590625
Типовой,44.27355623100304,2.55,0.0911854103343465,8,46.12450980392157
Типовой,45.30072463768116,2.55,0.0,8,37.12857142857143
Комфорт,57.167247386759584,2.7,0.3728222996515679,6,28.424038461538466
Комфорт,56.5377358490566,2.85,0.2169811320754717,10,45.845
Комфорт,55.05140186915888,2.65,0.5981308411214953,4,52.07333333333333
Комфорт,52.77777777777778,2.78,0.1944444444444444,10,0.0
Бизнес,112.13097709377237,3.34,2.234464475079533,2,0.0
Комфорт,76.22905027932961,2.8,0.8044692737430168,7,38.70875
Типовой,51.56818181818182,2.5,0.1022727272727272,8,33.2
Бизнес,53.53164556962025,2.71,0.5949367088607594,9,27.65
Комфорт,55.45549738219896,2.74,0.6404886561954625,8,13.105538461538462
Типовой,75.92500494731114,2.72,0.0,1,0.0
Типовой,47.98290598290598,2.6,0.2136752136752136,8,101.95714285714286
Комфорт,46.44318181818182,2.63,0.0852272727272727,9,25.696
Типовой,44.26027397260274,2.72,0.3972602739726027,1,57.83846153846154
Типовой,44.37037037037037,2.7,1.1111111111111112,5,0.0
Комфорт,55.604395604395606,2.76,0.5494505494505495,6,81.55
Комфорт,42.03763440860215,2.5500000000000007,0.4623655913978494,5,28.564285714285717
Комфорт,61.16666666666666,2.7,0.1944444444444444,8,0.0
Комфорт,38.389084507042256,2.9499999999999993,0.3186619718309859,7,50.0034188034188
Комфорт,39.121281464530895,2.9499999999999993,0.3363844393592677,7,38.47094017094017
Типовой,54.21610169491525,2.68,0.5,9,70.8
Типовой,43.766666666666666,2.8,0.8833333333333333,8,0.0
Комфорт,34.28975265017668,2.69,1.0830388692579505,7,64.06373626373626
Комфорт,60.098214285714285,2.85,0.2678571428571428,8,47.6
Бизнес,47.35714285714285,2.8,0.2738095238095238,7,17.45625
Типовой,31.931818181818183,2.5,0.5909090909090909,2,0.0
Типовой,54.95,2.7,0.4055555555555555,7,25.235294117647054
Комфорт,46.63636363636363,2.74,0.3846153846153846,9,57.71071428571429
Типовой,58.91477272727273,2.6,0.3806818181818182,7,37.74736842105263
Типовой,57.095238095238095,2.7,0.1587301587301587,8,47.53636363636363
Комфорт,67.14723926380368,2.85,1.2269938650306749,9,71.93260869565218
Комфорт,53.9,2.8,0.15,8,50.47058823529412
Бизнес,56.4529262086514,3.05,0.1068702290076335,7,13.216964285714283
Бизнес,57.73611111111112,3.05,0.0555555555555555,7,10.865454545454543
Бизнес,56.75977653631285,3.05,0.2346368715083799,8,5.909294871794871
Типовой,51.44642857142857,2.8,1.8571428571428568,7,30.613333333333333
Типовой,43.989583333333336,2.63,0.0729166666666666,7,41.17894736842105
Типовой,44.0,2.3999999999999995,1.9416666666666669,1,0.0
Комфорт,61.794117647058826,2.9499999999999993,0.8676470588235294,7,22.525
Бизнес,73.05882352941177,3.3899999999999997,0.6029411764705882,10,17.566666666666666
Типовой,42.71428571428572,2.6,0.8571428571428571,5,0.0
Комфорт,53.41,2.5500000000000007,0.09,7,37.72727272727273
Типовой,37.21457489878542,2.6,1.9311740890688256,3,104.975
Типовой,52.0875,2.72,1.6375,5,12.285714285714285
Комфорт,46.11111111111112,2.8,0.3580246913580246,3,29.565
Комфорт,79.92490172955976,2.6,1.08,8,2.875
Комфорт,77.11549295774648,2.72,0.4366197183098591,9,42.65966386554622
Комфорт,48.62402088772846,2.7,0.4569190600522193,9,67.025
Комфорт,38.05679012345679,2.72,0.3074074074074074,10,31.56020066889632
Комфорт,49.20149253731344,2.71,0.1380597014925373,7,56.95
Комфорт,62.933609958506224,2.8,1.1224066390041494,10,27.795333333333332
Типовой,45.18181818181818,2.7,0.5,7,34.86153846153846
Типовой,45.18181818181818,2.7,0.5,7,34.86153846153846
Комфорт,49.38351254480287,2.7,1.297491039426523,2,27.63173076923077
Комфорт,58.29220779220779,2.75,0.9123376623376624,8,21.816666666666663
Комфорт,62.0,2.8,0.8,8,0.0
Типовой,44.11818181818182,2.78,0.1727272727272727,9,13.879411764705882
Типовой,44.9366391184573,2.78,0.1680440771349862,9,30.534705882352945
Бизнес,74.23809523809524,3.0,1.4761904761904765,6,22.877884615384616
Бизнес,60.066869300911854,2.7,0.9756838905775076,8,16.596875
Типовой,38.0,2.5,0.55,3,0.0
Типовой,75.92500494731114,2.6,1.9416666666666669,1,0.0
Типовой,54.44021739130435,2.7,0.4076086956521739,3,26.864
Комфорт,56.00456621004566,2.57,0.1506849315068493,8,46.5375
Комфорт,55.66447368421053,2.57,0.1447368421052631,8,64.6
Типовой,39.82284382284382,2.58,0.2424242424242424,8,57.110625000000006
Комфорт,46.79090909090909,2.5500000000000007,0.5818181818181818,6,41.5
Комфорт,52.25555555555555,2.5500000000000007,0.8444444444444444,6,34.875
Комфорт,61.49446494464944,2.75,0.3653136531365313,7,30.4875
Элитный,62.983783783783785,3.0,0.0,9,25.936274509803923
Бизнес,68.16587677725119,3.05,0.7014218009478673,10,17.853846153846153
Комфорт,50.08045977011494,2.8,0.5114942528735632,6,73.18235294117648
Бизнес,59.34736842105263,3.02,0.2789473684210526,9,33.725
Типовой,52.72233400402415,2.96,0.7223340040241448,6,123.78125000000001
Типовой,47.71153846153846,2.8,0.3141025641025641,10,33.98571428571429
Бизнес,54.68979591836735,3.0,0.6448979591836734,9,36.039855072463766
Комфорт,52.575268817204304,2.8,0.0,3,43.4
Комфорт,38.31797235023041,2.65,0.2534562211981567,8,92.225
Комфорт,50.11392405063291,2.72,1.0886075949367089,6,0.0
Комфорт,43.34415584415584,2.5500000000000007,0.3441558441558441,4,64.00625
Комфорт,50.40510948905109,2.7,0.4525547445255474,9,28.810294117647057
Типовой,61.42857142857143,2.7,0.3392857142857143,5,17.2
Типовой,43.59782608695652,2.5,0.5543478260869565,3,0.0
Типовой,60.0,2.7,0.0,1,0.0
Комфорт,57.81012658227848,2.86,0.1265822784810126,5,47.4
Комфорт,55.99145299145299,2.7,0.9487179487179488,8,23.985
Комфорт,52.48585365853658,2.7,0.7931707317073171,6,55.20680147058823
Типовой,41.71428571428572,2.96,0.0357142857142857,5,16.275
Комфорт,39.78169014084507,2.7,0.1619718309859155,7,53.57272727272728
Элитный,127.75,3.55,0.0,10,2.8
Элитный,116.3855421686747,3.31,3.3373493975903616,10,5.049166666666666
Комфорт,48.12820512820513,2.7,2.1426028790486624,3,21.45
Типовой,39.50934579439252,2.6,0.7897196261682243,1,123.78125000000001
Типовой,31.99476439790576,2.7,1.4240837696335078,9,75.66538461538461
Типовой,42.95876288659794,2.96,0.0257731958762886,8,29.276363636363637
Комфорт,64.0253164556962,2.7,0.7974683544303798,7,28.835
Комфорт,50.17632850241546,2.7,0.0845410628019323,7,30.61875
Комфорт,45.54166666666666,2.87,0.4868421052631579,4,16.644
Типовой,31.958684654300168,2.55,0.3532883642495784,5,123.78125000000001
Комфорт,52.13775510204081,2.64,0.2704081632653061,8,29.57818181818181
Комфорт,40.40056022408964,2.75,0.5266106442577031,1,77.20125
Комфорт,45.490990990990994,2.68,0.0990990990990991,9,62.24705882352941
Комфорт,52.49382716049383,2.8,0.7901234567901234,6,14.175
Комфорт,56.294117647058826,2.8,0.8235294117647058,6,13.883333333333333
Бизнес,112.13097709377237,3.0,2.234464475079533,6,0.0
Бизнес,112.13097709377237,3.0,2.234464475079533,7,0.0
Комфорт,46.0625,2.7,0.59375,6,0.0
Типовой,61.859872611464965,2.7,0.3184713375796178,3,11.461
Типовой,64.93939393939394,2.64,0.4848484848484848,5,57.09
Комфорт,44.35858585858586,2.7,0.5555555555555556,9,57.9
Бизнес,52.190821256038646,2.7,0.3429951690821256,10,57.323076923076925
Типовой,75.92500494731114,2.7,0.0,1,0.0
Типовой,63.7125,2.7,0.2833333333333333,8,12.75
Типовой,55.53947368421053,2.55,0.0,9,23.37
Типовой,50.035714285714285,2.8,1.9416666666666669,8,0.0
Комфорт,70.90625,2.85,0.1875,1,0.0
Комфорт,41.42058823529412,2.7,0.35,7,66.28282828282828
Комфорт,57.72727272727273,2.5500000000000007,2.0,7,22.19642857142857
Комфорт,50.38095238095238,2.5500000000000007,0.582010582010582,7,35.652272727272724
Комфорт,47.282051282051285,2.5500000000000007,0.4743589743589743,4,54.6
Комфорт,79.92490172955976,2.9499999999999993,1.2058823529411764,9,9.349999999999998
Типовой,49.20149253731344,2.7,0.126865671641791,7,28.475
Комфорт,74.56363636363636,2.76,0.0,6,21.78846153846154
Комфорт,54.98395721925134,2.62,0.4919786096256685,8,52.98333333333333
Комфорт,51.64840182648402,2.75,0.2389649923896499,2,73.2555
Комфорт,44.7,2.7,0.25,5,22.0
Типовой,49.61538461538461,2.65,0.0769230769230769,8,27.3
Комфорт,46.14529914529915,2.67,0.1153846153846153,7,49.725
Бизнес,60.04838709677419,2.7,0.5752688172043011,10,53.63
Типовой,54.142857142857146,2.89,1.3035714285714286,3,19.6
Типовой,59.18475073313783,2.84,0.158357771260997,4,49.786
Типовой,62.629629629629626,2.7,0.6666666666666666,7,17.8875
Комфорт,51.52608695652174,2.7,0.5304347826086957,7,34.193333333333335
Типовой,48.57640750670241,2.7,0.260053619302949,5,66.85307692307693
Комфорт,47.04912280701755,2.72,0.5298245614035088,7,59.93382352941176
Комфорт,30.52093973442288,2.7,0.5056179775280899,7,29.833431952662725
Типовой,45.55905511811024,2.7,0.1259842519685039,5,46.355
Типовой,47.73725490196078,2.6,0.4470588235294118,8,52.9921875
Типовой,55.62878787878788,2.7,1.1893939393939394,4,15.4
Комфорт,46.42962962962963,2.7,0.3703703703703703,4,63.0
Комфорт,41.24074074074074,2.7,0.4629629629629629,4,75.6
Типовой,43.73684210526316,2.8,0.9736842105263158,8,0.0
Комфорт,37.04013377926422,2.74,0.4481605351170568,8,44.45133333333333
Комфорт,50.21686746987952,2.82,0.2971887550200803,7,74.036
Комфорт,43.85233160621762,2.7,0.1476683937823834,1,47.30676691729324
Типовой,75.92500494731114,2.7,0.0,1,0.0
Комфорт,49.62068965517241,2.76,0.3563218390804598,9,20.3
Комфорт,61.0,2.76,0.3392857142857143,9,18.55
Комфорт,58.58252427184466,2.74,0.7766990291262136,6,37.595
Комфорт,49.95804195804196,2.8,0.3006993006993007,8,23.192
Типовой,41.03488372093023,2.77,0.5232558139534884,3,60.2
Бизнес,53.55952380952381,3.0,0.5,9,25.8
Комфорт,40.384024577572966,2.75,0.500768049155146,2,56.3115
Комфорт,72.23333333333333,2.76,1.6666666666666667,5,0.0
Комфорт,54.33986928104575,2.65,0.1176470588235294,10,32.814473684210526
Комфорт,55.688259109311744,2.64,0.0323886639676113,9,55.3375
Бизнес,58.67023554603854,3.0,0.3982869379014989,9,66.45769230769231
Элитный,78.35714285714286,3.0,0.8571428571428571,8,17.2
Комфорт,50.26262626262626,2.7,0.5252525252525253,9,36.135
Комфорт,56.5,2.7,2.1426028790486624,3,0.0
Типовой,50.41333333333333,2.7,0.1133333333333333,8,54.75
Типовой,66.86981132075472,2.96,0.5773584905660377,7,12.957720588235292
Типовой,44.295,2.89,0.795,8,4.015151515151516
Типовой,39.35818337617823,2.68,0.363324764353042,9,107.43264705882352
Типовой,38.68763326226013,2.68,0.1599147121535181,9,86.35117647058823
Комфорт,69.36,2.9,0.26,5,12.575757575757576
Комфорт,46.59183673469388,2.7,1.2653061224489797,3,0.0
Комфорт,45.79761904761905,2.7,1.4761904761904765,4,0.0
Типовой,75.92500494731114,2.7,0.0,1,0.0
Комфорт,53.0,2.67,2.1426028790486624,1,0.0
Комфорт,54.6798418972332,2.74,0.7509881422924901,8,56.419
Комфорт,39.86842105263158,2.72,0.0,1,14.25
Комфорт,77.82926829268293,2.9499999999999993,0.510569105691057,6,12.6075
Комфорт,51.24311926605505,2.8,0.4082568807339449,8,32.24583333333333
Типовой,43.33136094674556,2.96,0.0739644970414201,7,33.475
Типовой,45.694545454545455,2.96,0.0727272727272727,7,57.1484375
Комфорт,60.56093489148581,2.7,0.4808013355592654,9,48.57345454545455
Комфорт,41.21935483870968,2.66,0.0032258064516129,2,39.68681318681319
Комфорт,43.49111111111111,2.7,0.7333333333333333,5,63.088235294117645
Типовой,75.92500494731114,2.7,0.0,1,0.0
Комфорт,53.44748858447488,2.5500000000000007,0.182648401826484,4,13.770454545454546
Типовой,41.322429906542055,2.54,0.0700934579439252,8,90.95
Комфорт,47.24691358024691,2.6,1.4938271604938271,7,61.11818181818182
Бизнес,61.84383561643836,2.9,0.5643835616438356,9,17.67063492063492
Комфорт,58.72380952380952,2.9499999999999993,0.4571428571428571,7,45.03947368421053
Комфорт,46.08928571428572,2.72,0.8125,6,24.73333333333333
Типовой,53.66666666666666,2.7,0.7142857142857143,2,0.0
Типовой,55.92307692307692,2.8,0.5,7,0.0
Типовой,66.74447949526814,2.8,0.2618296529968454,5,29.938888888888886
Комфорт,58.0391061452514,2.72,0.2402234636871508,8,30.967
Бизнес,112.13097709377237,2.8,2.0,2,0.0
Типовой,59.81868131868132,2.8,0.1868131868131868,8,37.821875
Комфорт,76.58620689655173,2.9499999999999993,1.827586206896552,8,24.87894736842105
Элитный,76.488,2.8,0.608,9,25.59523809523809
Типовой,49.64545454545455,2.56,0.3090909090909091,5,49.8
Комфорт,53.18390804597701,2.7,0.3620689655172414,7,73.95
Бизнес,70.23214285714286,2.7,0.75,10,37.95
Комфорт,45.18090452261306,2.7,0.5,1,44.775
Типовой,41.16783216783217,2.68,0.3566433566433566,4,60.14411764705882
Комфорт,55.82142857142857,2.5500000000000007,0.2797619047619047,8,22.96
Типовой,49.06666666666667,2.7,0.237037037037037,7,32.85
Элитный,82.4125,2.7,1.175,10,4.914285714285714
Типовой,41.16666666666666,2.55,0.9047619047619048,3,51.1
Бизнес,51.52777777777778,2.55,0.2361111111111111,8,61.2
Комфорт,44.38690476190476,2.7,0.4285714285714285,10,70.65882352941176
Типовой,43.93515358361775,2.8,0.4971558589306029,7,34.2767942583732
Типовой,67.0,2.6,1.9416666666666669,1,0.0
Комфорт,55.02553191489362,2.7,0.5617021276595745,4,32.9
Типовой,54.012121212121215,2.5,0.6363636363636364,9,30.1125
Типовой,57.66433566433567,2.5,0.6783216783216783,9,20.02
Элитный,85.42682926829268,3.1,1.7439024390243902,9,30.93636363636364
Комфорт,55.971830985915496,2.7,0.8028169014084507,7,10.886666666666663
Типовой,75.92500494731114,2.7,0.0,1,0.0
Типовой,49.27777777777778,2.5,1.0555555555555556,7,0.0
Типовой,49.09090909090909,2.72,0.2727272727272727,8,104.39
Комфорт,50.05645161290322,2.72,0.0725806451612903,10,43.4
Комфорт,52.9658645775042,2.87,0.2199216564073866,5,33.02065217391304
Комфорт,68.55555555555556,2.7,0.5925925925925926,5,0.0
Типовой,54.12987012987013,2.7,0.3214285714285714,9,12.80125
Типовой,75.92500494731114,2.7,0.5462962962962963,9,11.221875
Комфорт,54.95070422535211,2.7,0.3028169014084507,10,60.91052631578948
Комфорт,51.72839506172839,2.73,0.0,5,28.35
Комфорт,43.94642857142857,2.7,0.5357142857142857,1,40.88
Комфорт,43.94642857142857,2.7,0.5535714285714286,1,40.88
Комфорт,39.71794871794872,2.7,0.5096153846153846,5,93.2
Комфорт,49.22839506172839,2.8,0.3703703703703703,3,56.7
Типовой,56.083333333333336,2.5,0.375,5,0.0
Комфорт,68.99363057324841,2.9499999999999993,0.1719745222929936,4,18.316666666666663
Комфорт,45.53846153846154,2.7,0.2237762237762237,9,57.71071428571429
Комфорт,43.63948497854077,2.57,0.2703862660944206,9,69.27866666666667
Типовой,62.56666666666667,2.63,0.8888888888888888,9,22.63636363636364
Бизнес,86.4608695652174,3.04,2.234464475079533,9,25.053571428571427
Комфорт,55.55909090909091,2.7,0.2590909090909091,9,29.59523809523809
Комфорт,48.39423076923077,2.87,0.3509615384615384,8,59.97333333333333
Комфорт,72.47272727272727,2.9,1.0363636363636364,5,20.075
Комфорт,43.605603448275865,2.5500000000000007,0.2521551724137931,9,65.73333333333333
Комфорт,51.27777777777778,2.84,2.1426028790486624,8,11.07
Типовой,75.92500494731114,2.6,1.9416666666666669,1,0.0
Комфорт,53.652866242038215,2.7,0.0955414012738853,7,10.560119047619049
Комфорт,44.34736842105263,2.7,0.5578947368421052,9,39.95588235294117
Комфорт,42.18396226415094,2.6,0.4811320754716981,8,79.98181818181818
Комфорт,79.92490172955976,2.9499999999999993,1.1764705882352942,8,5.63125
Элитный,109.40816326530611,3.5,1.0714285714285714,9,10.4125
Комфорт,64.85,2.7,0.65,6,0.0
Бизнес,59.44871794871795,2.64,0.6666666666666666,10,14.261538461538462
Комфорт,59.161458333333336,2.7,0.2708333333333333,10,28.8
Бизнес,67.25,2.85,0.0,7,12.466666666666663
Типовой,50.06060606060606,2.7,1.9416666666666669,2,0.0
Комфорт,79.92490172955976,2.72,0.7735849056603774,10,45.845
Комфорт,31.303703703703704,2.64,1.337037037037037,6,96.336
Типовой,44.02597402597402,2.7,0.6623376623376623,3,26.95
Типовой,44.54824561403509,2.7,0.1096491228070175,2,45.16153846153846
Комфорт,63.766666666666666,2.6,2.1426028790486624,9,45.27272727272727
Бизнес,74.848,3.0,0.384,10,20.5
Комфорт,53.8235294117647,2.57,0.6058823529411764,9,36.125
Комфорт,50.0,2.7,0.6636363636363637,8,41.5
Комфорт,57.42346938775511,2.7,0.576530612244898,10,28.616
Комфорт,65.04273504273505,2.7,0.6011396011396012,8,52.182
Элитный,211.76742088491682,3.25,1.5,9,2.2
Комфорт,49.814332247557005,2.64,1.003257328990228,7,92.1
Комфорт,70.22222222222223,2.7,0.75,7,22.114285714285717
Комфорт,55.875,2.75,0.2083333333333333,6,52.56
Комфорт,56.08641975308642,2.73,0.5740740740740741,6,56.7
Комфорт,41.39766081871345,2.9,0.2280701754385964,9,51.61090909090909
Типовой,66.70833333333333,2.7,0.9583333333333334,2,0.0
Типовой,75.92500494731114,2.96,0.0,4,0.0
Типовой,42.208333333333336,2.76,0.7083333333333334,8,0.0
Комфорт,43.8654970760234,2.7,0.52046783625731,8,41.60999999999999
Комфорт,58.15909090909091,2.74,0.3560606060606061,8,13.53
Типовой,48.97014925373134,2.8,0.0,2,0.0
Комфорт,60.638888888888886,2.7,0.9814814814814816,7,37.8
Комфорт,74.5512048192771,2.78,0.5813253012048193,7,23.27254901960784
Комфорт,42.365196078431374,2.72,0.25,5,19.752380952380957
Элитный,96.53211009174312,3.05,2.1376146788990824,9,8.794973544973546
Элитный,125.16257668711656,3.05,0.8619631901840491,10,2.029183673469388
Комфорт,44.477987421383645,2.7,0.0471698113207547,2,13.33030303030303
Комфорт,44.477987421383645,2.7,0.0471698113207547,1,13.33030303030303
Бизнес,107.16666666666669,3.2,0.3333333333333333,10,6.6
Типовой,47.25555555555555,2.7,0.3222222222222222,5,0.0
Комфорт,45.63235294117647,2.74,0.7794117647058824,8,49.64
Комфорт,51.61042944785276,2.72,0.0613496932515337,7,11.332380952380952
Комфорт,48.642105263157895,2.8,0.4842105263157895,4,17.416666666666664
Комфорт,53.02325581395349,2.7,0.686046511627907,8,15.05
Типовой,51.5,2.96,1.0,1,0.0
Комфорт,45.91738382099828,2.7,0.6471600688468159,8,33.496428571428574
Комфорт,54.792929292929294,2.9499999999999993,0.4242424242424242,9,29.2875
Типовой,50.675,2.71,1.0,1,29.2
Комфорт,46.36666666666667,2.75,0.4481481481481481,7,60.49038461538461
Комфорт,41.08064516129032,2.66,0.0032258064516129,3,39.68681318681319
Комфорт,39.282051282051285,2.71,0.0769230769230769,8,28.47
Бизнес,58.40056818181818,2.71,1.09375,6,31.3984
Комфорт,42.92,2.58,0.26,6,0.0
Бизнес,52.52278820375335,2.72,0.6970509383378016,7,19.99967105263158
Бизнес,93.796875,3.0,0.65625,7,25.82857142857143
Типовой,52.0375,2.7,0.2375,5,28.0
Комфорт,63.03097345132744,2.7,0.6460176991150443,7,23.76323529411765
Типовой,53.95,2.7,0.3125,4,0.0
Типовой,67.76388888888889,2.54,0.7986111111111112,8,41.178947368421056
Комфорт,52.61189358372457,2.7,0.5461658841940532,8,26.51568914956012
Комфорт,43.39473684210526,2.7,2.1426028790486624,9,0.0
Элитный,207.5434782608696,3.625,1.391304347826087,10,1.2697916666666669
Комфорт,44.0125,2.9499999999999993,0.4833333333333333,8,49.2
Комфорт,69.7090909090909,2.9499999999999993,0.7545454545454545,7,46.75
Типовой,75.92500494731114,2.72,1.35,9,11.625
Комфорт,55.963815789473685,2.73,0.5032894736842105,5,63.92941176470588
Комфорт,50.37740384615385,2.7,0.3509615384615384,7,88.4
Типовой,62.63636363636363,2.7,0.1363636363636363,2,0.0
Комфорт,49.10344827586207,2.7,0.1551724137931034,7,19.2125
Типовой,60.2579185520362,2.7,0.1945701357466063,8,31.308333333333334
Бизнес,50.608024691358025,2.98,0.6604938271604939,10,46.71
Комфорт,36.92307692307692,2.72,0.0,7,35.41339285714285
Комфорт,42.11666666666667,2.6,0.4166666666666667,4,0.0
Комфорт,50.24886877828055,2.72,0.4615384615384615,8,46.9625
Типовой,46.392857142857146,2.7,0.2698412698412698,8,26.184375
Бизнес,52.99561403508772,3.0,0.5614035087719298,10,51.08076923076923
Комфорт,62.0,2.7,0.8571428571428571,9,29.44117647058824
Комфорт,66.77881619937695,2.7,0.2118380062305296,8,27.97285714285714
Типовой,41.94736842105263,2.5,0.6447368421052632,8,0.0
Бизнес,66.92372881355932,2.82,0.5932203389830508,8,22.8625
Бизнес,52.01724137931034,3.1,0.3922413793103448,7,53.50204081632653
Типовой,45.58620689655172,2.7,0.0,6,0.0
Бизнес,70.18888888888888,3.0,0.3944444444444444,6,6.910714285714286
Комфорт,61.21632653061224,2.9499999999999993,0.3510204081632653,6,7.525
Комфорт,46.54285714285714,2.74,2.1426028790486624,3,49.0
Бизнес,51.528358208955225,3.04,0.4537313432835821,8,25.277272727272724
Комфорт,44.86734693877551,2.87,0.0714285714285714,7,73.94545454545454
Бизнес,33.34090909090909,2.7,0.5965909090909091,7,34.1
Комфорт,79.92490172955976,2.63,0.2195121951219512,1,0.0
Комфорт,70.22787610619469,2.7,0.745575221238938,7,32.58166666666667
Комфорт,49.0,2.69,0.0,7,58.8
Комфорт,48.86388888888889,2.7,0.2527777777777777,7,26.884615384615387
Комфорт,40.89795918367347,2.7,0.3469387755102041,2,26.95
Комфорт,58.48333333333333,2.78,0.5023809523809524,7,25.23529411764705
Комфорт,55.53515625,2.7,0.48046875,5,46.592
Типовой,34.9,2.7,0.5,3,0.0
Комфорт,49.315196998123824,2.5500000000000007,0.5590994371482176,8,34.11785714285714
Типовой,43.713235294117645,2.7,0.2279411764705882,8,31.73333333333333
Комфорт,49.284946236559136,2.72,0.6218637992831542,7,80.44500000000001
Комфорт,79.92490172955976,2.9499999999999993,0.0,5,0.0
Комфорт,47.46052631578947,2.76,0.0,2,0.0
Комфорт,27.41831425598335,2.5500000000000007,0.1841831425598335,8,100.0052174388112
Комфорт,49.15555555555556,2.8,0.5111111111111111,8,18.926470588235293
Комфорт,61.151898734177216,2.85,0.9873417721518988,7,32.834375
Комфорт,41.79166666666666,2.75,1.125,1,0.0
Комфорт,47.79359430604982,2.75,0.2846975088967972,9,84.3
Комфорт,75.44444444444444,2.63,0.2,1,0.0
Типовой,42.310344827586206,2.7,1.9416666666666669,2,0.0
Комфорт,52.41666666666666,2.7,0.0555555555555555,8,37.40625
Комфорт,44.429718875502,2.59,0.1646586345381526,8,70.55
Элитный,69.28813559322033,3.17,0.635593220338983,9,19.851764705882356
Бизнес,59.37469586374696,3.0,0.8321167883211679,8,36.275217391304345
Комфорт,58.90625,2.7,0.29375,8,15.09090909090909
Бизнес,54.97594501718213,3.02,0.422680412371134,8,26.56548387096774
Комфорт,57.09036144578313,2.7,0.3975903614457831,8,100.0052174388112
Бизнес,61.30962343096234,2.9,1.2405857740585775,7,35.53133333333333
Типовой,49.767955801104975,2.62,1.9416666666666669,3,76.925
Комфорт,78.33333333333333,2.7,0.5277777777777778,10,27.163636363636364
Типовой,33.647619047619045,2.55,0.1095238095238095,6,69.5625
Элитный,119.06756756756756,3.1,2.135135135135135,10,15.378125
Комфорт,30.358072916666668,2.72,0.23046875,5,100.0052174388112
Комфорт,60.21739130434783,2.8,1.4492753623188406,3,20.148
Комфорт,46.54044548651817,2.6,0.947245017584994,9,44.01844919786096
Комфорт,43.309734513274336,2.74,0.0389380530973451,5,59.40808823529412
Комфорт,53.34,2.7,0.2,6,0.0
Комфорт,58.31707317073171,2.7,2.1426028790486624,8,61.87272727272728
Типовой,47.36231884057971,2.7,1.710144927536232,6,26.7375
Комфорт,53.02272727272727,2.89,0.0681818181818181,6,25.696
Типовой,45.60606060606061,2.72,0.5303030303030303,8,20.33589743589744
Типовой,41.57554945054945,2.64,0.5082417582417582,9,59.696000000000005
Типовой,48.871428571428574,2.7,1.9416666666666669,5,8.166666666666666
Комфорт,44.93622448979592,2.78,0.2576530612244898,4,43.708
Комфорт,47.24691358024691,2.6,1.4938271604938271,8,61.11818181818182
Типовой,47.35117056856188,2.7,0.2474916387959866,9,44.65833333333333
Типовой,55.54347826086956,2.7,1.826086956521739,9,18.86
Типовой,50.90909090909091,2.55,0.512987012987013,7,64.77058823529411
Типовой,49.99404761904762,2.7,0.2321428571428571,6,34.44
Комфорт,48.12820512820513,2.7,2.1426028790486624,3,21.45
Комфорт,46.05555555555556,2.6,0.8333333333333334,8,0.0
Типовой,67.49367088607595,2.7,0.2278481012658227,4,24.62578125
Типовой,46.05825242718446,2.7,0.116504854368932,6,0.0
Комфорт,44.775510204081634,2.59,0.2725947521865889,8,26.50454545454545
Типовой,39.876106194690266,2.6,1.1415929203539823,5,42.631818181818176
Типовой,75.92500494731114,2.7,1.9416666666666669,9,17.871875
Типовой,75.92500494731114,2.7,0.3,2,0.0
