id,name,energy_efficiency,due_date,class,wall_material,n_finish_types,layout_variation,n_floors,n_flats,life_space,av_flat,min_ceiling_height,max_ceiling_height,bike_paths,n_playgrounds,n_sportsgrounds,n_p_s_grounds,n_garbage_sites,n_parking_places,ramp,lowering_platforms,n_wheelchair_lifts,low_mobility_facilities,n_entrances,n_p_lifts,n_f_lifts,n_lifts,lift_ratio,infrastr_access,transport_access,green_areas,air_quality
55355,"г. Самара, Кировский район, В границах улиц Металлистов, Енисейская, Советская, проспект Металлургов",B,2024Q3,Типовой,Монолит-кирпич,1,False,16,84,5218.0,62.11904761904762,2.5,2.5,False,2,0,2,1,59,True,True,0,0.5,1,1,1,2,34.9125,10,2.0,,
54034,"г. Ангарск, д. 8",C,2024Q4,Комфорт,Монолит-кирпич,1,False,9,90,3753.0,41.7,2.75,2.75,False,1,1,2,1,28,True,True,0,0.5,2,0,2,2,31.5,8,,,
42605,"ЖК ""Сталинградский"" ",B,2024Q4,Комфорт,Монолит-кирпич,0,False,25,220,11399.0,51.81363636363636,2.7,2.7,True,4,1,5,1,70,True,True,0,0.5,1,2,2,4,49.06,7,,,
42604,"ЖК ""Сталинградский"" ",B,2024Q4,Комфорт,Монолит-кирпич,0,False,25,220,11399.0,51.81363636363636,2.7,2.7,True,4,1,5,1,70,True,True,0,0.5,1,2,2,4,49.06,7,,,
49693,Яналиф,B,2026Q4,Элитный,Монолит-кирпич,1,False,21,228,16170.0,70.92105263157895,3.3,4.0,False,3,1,4,1,245,False,False,0,0.0,3,7,0,7,28.383673469387755,6,4.0,,
49259,Яналиф,B,2025Q4,Элитный,Монолит-кирпич,1,True,17,243,14366.0,59.11934156378601,3.4,3.6,False,2,1,3,1,190,False,False,0,0.0,4,8,1,9,22.711764705882352,6,5.0,,
48736,"Жилой комплекс ""Митинский лес""",A++,2025Q3,Типовой,Другое,1,False,33,1459,60642.0,41.564084989718985,2.68,2.68,False,2,2,4,0,379,False,True,0,0.5,7,19,0,19,70.5066985645933,7,2.0,6.0,
43086,"Жилой комплекс ""Митинский лес""",A+,2024Q2,Типовой,Другое,1,False,33,775,32962.0,42.531612903225806,2.68,2.68,False,2,1,3,0,170,False,True,0,0.5,2,8,0,8,88.94886363636364,8,3.0,6.0,6.0
56491,"п. Пригородный, литера 1",A,2028Q3,Комфорт,Монолит-кирпич,1,False,10,220,11195.0,50.88636363636363,2.74,3.04,False,1,1,2,1,52,True,True,0,0.5,3,3,0,3,53.53333333333333,2,,,
46381,ЖК Лесная сказка в г.Заречном,A+,2024Q2,Типовой,Монолит-кирпич,1,False,4,47,2866.0,60.97872340425532,2.68,2.7,False,1,1,2,1,7,True,True,1,0.5,2,0,0,0,0,4,,,
46382,ЖК Лесная сказка в г.Заречном,A+,2024Q2,Типовой,Монолит-кирпич,1,False,4,22,1535.0,69.77272727272727,2.68,2.7,False,1,1,2,1,4,True,True,1,0.5,1,0,0,0,0,4,,,
46380,ЖК Лесная сказка в г.Заречном,A+,2024Q2,Типовой,Монолит-кирпич,1,False,4,47,2866.0,60.97872340425532,2.68,2.7,False,1,1,2,1,7,True,True,1,0.5,2,0,0,0,0,4,,,
46667,"п. Молодежный, д. 3",B,2025Q1,Комфорт,Монолит-кирпич,1,False,6,68,2754.0,40.5,2.7,2.7,False,1,1,2,1,29,False,True,0,0.5,2,2,0,2,18.699999999999996,2,,,
53491,GloraX Premium Черниговская,B,2026Q4,Бизнес,Монолит-кирпич,0,False,33,582,32945.0,56.606529209621996,2.7,2.7,False,1,1,2,1,218,False,True,0,0.5,2,4,4,8,66.79772727272727,9,5.0,,
53518,Арт Кварталы,B,2027Q1,Бизнес,Монолит-кирпич,1,False,14,261,21447.0,82.17241379310344,2.72,3.02,False,1,1,2,2,127,False,True,0,0.5,7,8,8,16,13.166517857142857,10,,,
27321,"ЖИЛОЙ КОМПЛЕКС ""СОСЕДИ""",B,2025Q4,Комфорт,Другое,1,False,12,78,5039.0,64.6025641025641,3.0,3.0,False,3,2,5,2,80,True,True,0,0.5,2,2,0,2,30.225,7,,,
51819,"г. Благовещенск, район 404 квартал, литера 7",B,2024Q4,Типовой,Монолит-кирпич,1,False,16,93,4150.0,44.623655913978496,2.65,2.65,False,1,1,2,1,23,True,True,0,0.5,1,2,0,2,38.653125,7,,,
52675,ЖК Династия Парковый,C,2029Q1,Комфорт,Кирпич,1,False,6,80,3979.0,49.7375,2.7,2.7,False,2,2,4,3,396,True,True,0,0.5,2,0,0,0,0,7,,,
52673,ЖК Династия Парковый,C,2027Q2,Комфорт,Кирпич,1,False,6,50,2487.0,49.74,2.4,2.7,False,2,2,4,3,396,True,True,0,0.5,1,0,0,0,0,8,,,
52674,ЖК Династия Парковый,C,2028Q4,Комфорт,Кирпич,1,False,6,130,6466.0,49.738461538461536,2.7,2.7,False,2,2,4,3,396,True,True,0,0.5,3,0,0,0,0,7,,,
52672,ЖК Династия Парковый,C,2025Q2,Комфорт,Кирпич,1,False,6,130,6466.0,49.738461538461536,2.7,2.7,False,2,2,4,3,396,True,True,0,0.5,3,0,0,0,0,7,,,
27213,"Жилой комплекс""Полярная 25""",A+,2025Q1,Типовой,Монолит-кирпич,1,False,34,416,21434.0,51.52403846153846,2.63,2.63,False,1,1,2,1,18,False,True,0,0.5,1,4,0,4,95.74117647058823,9,4.0,5.0,6.0
48338,"г. Павловск, мкр Южный, д. 10",C,2024Q1,Типовой,Кирпич,1,False,4,68,3672.0,54.0,2.7,2.7,False,1,1,2,1,10,True,True,0,0.5,4,0,0,0,0,4,,,
50401,"Микрорайон ""Хороший""",C,2024Q4,Типовой,Другое,1,False,19,170,8322.0,48.95294117647059,2.7,2.7,False,1,1,2,1,328,False,True,0,0.5,1,2,1,3,48.614035087719294,2,,,
47894,"Микрорайон ""Хороший""",C,2024Q4,Комфорт,Другое,1,False,19,170,8320.0,48.94117647058823,2.7,2.7,False,1,0,1,1,185,False,True,0,0.5,1,2,1,3,48.614035087719294,2,,,
47052,"г. Находка, ул Спортивная, д. 26",A,2027Q1,Бизнес,Монолит-кирпич,1,True,18,128,8769.0,68.5078125,2.7,2.7,False,1,1,2,1,105,True,True,0,0.5,1,1,1,2,54.4,8,,,
55093,"город Кузнецк, улица Рабочая, д. 198А",B,2025Q2,Комфорт,Кирпич,1,False,12,137,7488.0,54.65693430656934,2.7,2.7,False,1,1,2,1,81,True,False,0,0.5,3,3,3,6,17.695833333333333,7,,,
55460,"Жилой комплекс ""На Цветаевой""",C,2025Q4,Комфорт,Кирпич,1,False,11,101,5963.0,59.039603960396036,2.72,2.72,False,1,1,2,1,110,True,True,0,0.5,1,2,0,2,38.10454545454545,4,,,
54253,"г. Тула, Шоссе Веневское",B,2025Q2,Комфорт,Монолит-кирпич,0,False,16,250,14125.0,56.5,2.72,2.72,True,2,2,4,2,89,False,True,0,0.5,3,4,1,5,41.5625,5,,,
52302,"г. Ярославль, строение 16",B,2025Q1,Комфорт,Кирпич,1,False,10,125,5709.0,45.672,2.7,2.7,False,1,1,2,1,36,False,True,0,0.5,2,0,2,2,45.625,7,,,
53712,"Жилой комплекс""Артмил""(ЖК""Артмил"")",A,2025Q1,Комфорт,Монолит-кирпич,1,False,11,93,5350.0,57.526881720430104,2.76,2.76,False,2,2,4,1,50,True,True,0,0.5,2,0,2,2,35.086363636363636,8,,,
46513,"г. Пенза, ул Герцена",B,2025Q3,Комфорт,Кирпич,1,False,19,98,4310.0,43.97959183673469,2.52,2.72,False,1,1,2,1,10,False,True,0,0.5,1,2,1,3,28.02456140350877,9,,,
50939,"Коттеджный поселок ""ОЛИМП""-жилой дом 3",B,2024Q3,Комфорт,Кирпич,1,True,2,7,774.0,110.57142857142857,2.8,2.8,False,0,0,0,0,0,False,True,0,0.5,7,0,0,0,0,1,,,
56139,Жилой комплекс Формат-2. Жилой дом 14,B,2025Q1,Комфорт,Другое,1,False,9,163,9662.0,59.2760736196319,2.7,2.7,True,2,2,4,1,82,False,True,0,0.5,5,5,0,5,22.82,2,,,
43148,Жилой комплекс «Панорама парк Сосновка»; ЖК «Панорама парк Сосновка»; «Панорама парк Сосновка»; Жилой комплекс «Панорама парк»; ЖК «Панорама парк»; «Панорама парк»; Жилой комплекс «Панорама»; ЖК «Панорама»; «Панорама»,B,2024Q3,Комфорт,Монолит-кирпич,1,False,11,247,11163.0,45.19433198380567,2.77,3.54,False,1,1,2,0,93,True,True,2,0.5,4,2,4,6,31.062121212121212,9,6.0,8.0,
43149,Жилой комплекс «Панорама парк Сосновка»; ЖК «Панорама парк Сосновка»; «Панорама парк Сосновка»; Жилой комплекс «Панорама парк»; ЖК «Панорама парк»; «Панорама парк»; Жилой комплекс «Панорама»; ЖК «Панорама»; «Панорама»,B,2024Q3,Комфорт,Монолит-кирпич,1,False,15,875,38224.0,43.68457142857143,2.77,3.07,False,0,0,0,0,595,True,True,4,0.5,10,6,10,16,44.84375,9,6.0,8.0,
55014,"""СОЛНЕЧНЫЙ ПАРК"".ЖК""СОЛНЕЧНЫЙ ПАРК""",B,2025Q4,Типовой,Монолит-кирпич,1,False,13,139,5101.0,36.697841726618705,2.7,3.0,False,1,1,2,1,3,False,True,0,0.5,1,2,0,2,55.065384615384616,3,,,
55015,"""СОЛНЕЧНЫЙ ПАРК"".ЖК""СОЛНЕЧНЫЙ ПАРК""",B,2025Q4,Типовой,Монолит-кирпич,1,False,12,139,5101.0,36.697841726618705,2.7,3.0,False,1,1,2,0,3,False,True,0,0.5,1,2,0,2,53.8625,3,,,
50730,"г. Нижний Новгород, пр-кт Кирова, д. 2А",C,2024Q4,Комфорт,Монолит-кирпич,1,False,8,102,5420.0,53.13725490196079,2.7,2.7,False,1,0,1,1,50,True,True,0,0.5,3,0,3,3,22.524999999999995,9,2.0,,
56212,"Жилой комплекс ""1-й Измайловский""",A,2026Q4,Комфорт,Другое,1,True,26,726,32110.0,44.22865013774105,2.82,3.22,True,2,1,3,1,822,False,True,0,0.5,4,4,6,10,65.06076923076924,9,4.0,8.0,
56085,"г. Томск, пер Нижний, д. 51, вл. дом",C,2026Q1,Комфорт,Кирпич,1,False,10,214,9922.0,46.36448598130841,2.53,2.53,False,3,1,4,1,24,True,True,1,0.5,3,3,0,3,52.07333333333333,7,,,
42908,"г. Москва, район Богородское р-н, ул 3-я Гражданская, вл. 35",B,2024Q1,Бизнес,Монолит-кирпич,1,False,23,487,28152.0,57.80698151950719,2.7,6.0,False,1,1,2,1,192,True,True,0,0.5,4,5,4,9,47.75893719806763,9,7.0,8.0,6.0
56795,"ЖК ""ЛИТЕЙНЫЙ""",B,2026Q1,Комфорт,Монолит-кирпич,1,False,19,176,10375.0,58.94886363636363,2.82,2.82,False,1,1,2,1,112,True,True,0,0.5,3,3,3,6,25.164912280701753,9,,,
56792,"ЖК ""ЛИТЕЙНЫЙ""",B,2026Q1,Комфорт,Монолит-кирпич,1,False,17,153,9231.0,60.333333333333336,2.82,2.82,False,1,1,2,1,86,True,True,0,0.5,2,2,2,4,32.175,9,,,
44751,"Жилой комплекс ""Спутник Сити""",C,2025Q4,Комфорт,Монолит-кирпич,1,False,10,131,6737.0,51.42748091603053,2.91,2.91,False,1,1,2,2,205,True,True,0,0.5,3,3,3,6,15.938333333333333,7,,,
52063,"Жилой комплекс ""Люблинский парк""",A,2025Q4,Типовой,Другое,1,False,34,1376,54230.0,39.411337209302324,2.62,2.62,False,1,1,2,2,310,False,True,0,0.5,4,12,0,12,105.56078431372549,9,5.0,8.0,
46617,"Жилой комплекс ""Люблинский парк""",C,2024Q4,Типовой,Другое,1,False,34,1376,53853.0,39.13735465116279,2.62,2.62,False,1,2,3,2,279,False,True,0,0.5,4,12,0,12,105.56078431372549,8,4.0,8.0,
55844,"ЖК ""Культура""",B,2027Q1,Бизнес,Монолит-кирпич,1,False,26,1440,52600.0,36.52777777777778,2.68,2.68,False,1,2,3,2,584,True,True,0,0.5,4,0,8,8,161.30769230769232,9,,,
55857,"ЖК ""Культура""",B,2027Q4,Бизнес,Монолит-кирпич,1,False,26,1092,46653.0,42.722527472527474,2.68,2.72,False,2,1,3,2,621,True,True,0,0.5,4,0,8,8,122.325,9,,,
55858,"ЖК ""Культура""",B,2028Q3,Бизнес,Монолит-кирпич,1,False,26,1344,52496.0,39.05952380952381,2.68,2.68,False,1,1,2,1,580,True,True,0,0.5,4,0,8,8,150.55384615384617,9,,,
19457,ЖК LOVO ,C,2025Q4,Комфорт,Монолит-кирпич,1,False,17,166,9945.0,59.90963855421687,2.75,2.75,False,1,1,2,0,108,True,True,0,0.5,3,3,8,11,12.694117647058823,7,,,
48244,"г. Брянск, ул Комарова",B,2025Q4,Комфорт,Монолит-кирпич,1,False,21,129,6738.0,52.23255813953488,2.72,2.72,False,1,0,1,1,51,True,True,0,0.5,1,1,1,2,56.207142857142856,6,,,
55360,"г. Брянск, ул Комарова",B,2025Q1,Комфорт,Монолит-кирпич,1,False,22,129,6887.0,53.3875968992248,2.72,3.02,False,2,1,3,1,65,False,True,0,0.5,1,1,1,2,56.58409090909091,5,,,
49566,"ЖК ""Чайка"" дом 2 ""Океан""",A+,2024Q2,Бизнес,Монолит-кирпич,1,False,29,190,11646.0,61.294736842105266,2.7,2.86,False,2,1,3,1,337,True,True,0,0.5,1,2,1,3,57.43678160919541,5,,,
54529,ЖК Мой город,A++,2027Q3,Типовой,Монолит-кирпич,0,False,10,112,4037.0,36.044642857142854,2.62,2.62,False,1,1,2,1,21,True,True,0,0.5,2,2,0,2,40.88,4,,,
54721,ЖК Мой город,A++,2026Q3,Типовой,Монолит-кирпич,0,False,11,144,4449.0,30.895833333333332,2.6,2.6,False,1,1,2,1,21,True,True,0,0.5,2,2,0,2,54.32727272727273,4,,,
54581,Квартал В17 корпус 4 СберСити,A,2026Q1,Комфорт,Монолит-кирпич,1,False,11,55,4045.0,73.54545454545455,2.9,3.5,False,2,1,3,2,30,False,False,0,0.0,2,1,1,2,20.75,5,2.0,5.0,
56270,Upside Towers,A+,2027Q2,Бизнес,Монолит-кирпич,1,True,58,1179,67699.0,57.42069550466497,2.95,3.68,False,5,2,7,1,83,False,True,0,0.5,2,0,12,12,93.67629310344829,9,7.0,8.0,
56269,Upside Towers,A+,2027Q2,Бизнес,Монолит-кирпич,1,True,49,754,42782.0,56.740053050397876,2.95,3.68,False,5,2,7,1,858,False,True,0,0.5,2,3,11,14,50.88950437317784,8,8.0,8.0,
50049,Upside Towers,A+,2026Q3,Бизнес,Монолит-кирпич,1,False,55,731,35265.0,48.2421340629275,2.95,3.3,False,4,1,5,1,114,False,True,0,0.5,1,0,11,11,63.192231404958676,8,8.0,8.0,
49996,"""Березки-3"" дом 15",A,2024Q4,Типовой,Кирпич,1,True,2,34,2217.0,65.20588235294117,2.86,2.86,True,0,0,0,1,7,False,True,0,0.5,34,0,0,0,0,1,,,
52544,"с. Джалган, блок-секция А2, Б1",E,2024Q4,Комфорт,Монолит-кирпич,1,False,5,105,6302.0,60.01904761904762,3.1,3.1,False,1,1,2,1,50,True,True,0,0.5,4,4,0,4,12.075,3,,,
53275,ЖК Малахит,B,2024Q4,Типовой,Панель,1,False,15,263,7637.0,29.03802281368821,2.5,2.5,True,1,1,2,1,70,False,True,0,0.5,1,1,1,2,107.83,8,2.0,,
56549,ЖК Малахит,B,2025Q4,Типовой,Панель,1,False,26,329,12177.0,37.01215805471124,2.54,2.54,False,2,3,5,1,94,False,True,0,0.5,1,2,1,3,98.27820512820513,8,2.0,,
54392,ЖК Малахит,A++,2026Q2,Комфорт,Монолит-кирпич,1,True,25,382,18232.0,47.72774869109948,2.7,2.7,False,2,1,3,1,79,True,True,0,0.5,1,3,1,4,85.186,5,,,
50413,"г. Ярославль, район Дзержинский р-н, Мкр Мкр.12, литера 1",B,2024Q3,Типовой,Монолит-кирпич,0,False,11,202,8269.0,40.93564356435643,2.5,2.5,False,1,1,2,1,15,True,False,0,0.5,4,4,8,12,12.701515151515151,8,,,
54890,Живой район «Огни» 3 квартал ,B,2025Q3,Комфорт,Монолит-кирпич,1,False,6,43,1734.0,40.325581395348834,2.76,5.76,False,2,2,4,2,96,False,True,0,0.5,1,1,0,1,23.65,2,,,
54889,Живой район «Огни» 3 квартал ,B,2025Q3,Комфорт,Монолит-кирпич,1,False,6,56,2609.0,46.589285714285715,2.76,5.7,False,2,2,4,2,96,False,False,0,0.0,2,2,0,2,15.399999999999999,2,,,
54886,Живой район «Огни» 3 квартал ,B,2025Q3,Комфорт,Монолит-кирпич,1,False,6,56,2386.0,42.607142857142854,2.7,2.7,False,2,2,4,2,96,False,True,0,0.5,1,1,0,1,30.799999999999997,2,,,
54887,Живой район «Огни» 3 квартал ,B,2025Q3,Комфорт,Монолит-кирпич,1,False,6,43,1734.0,40.325581395348834,2.76,5.76,False,2,2,4,2,96,True,True,0,0.5,1,1,0,1,23.65,2,,,
54888,Живой район «Огни» 3 квартал ,B,2025Q3,Комфорт,Монолит-кирпич,1,False,6,62,2664.0,42.96774193548387,2.76,5.7,False,2,2,4,2,96,False,True,0,0.5,2,2,0,2,17.049999999999997,2,,,
55413,ЖК Бабаевского,B,2024Q4,Типовой,Панель,1,False,14,277,12604.0,45.501805054151625,2.76,2.76,True,2,1,3,1,307,True,True,5,0.5,5,5,5,10,22.357857142857142,6,,,
55414,ЖК Бабаевского,B,2025Q3,Типовой,Панель,1,False,14,222,10086.0,45.432432432432435,2.76,2.76,True,1,1,2,1,246,True,True,4,0.5,4,4,4,8,22.398214285714285,6,,,
55415,ЖК Бабаевского,B,2025Q3,Типовой,Панель,1,False,14,111,5043.0,45.432432432432435,2.76,2.76,True,2,0,2,1,123,True,True,2,0.5,2,2,2,4,22.398214285714285,6,,,
47385,Город-парк Переделкино Ближнее (17ф 4к),A,2025Q1,Комфорт,Другое,1,False,10,157,8518.0,54.254777070063696,3.03,3.93,False,3,2,5,1,150,False,True,0,0.5,4,0,4,4,28.6525,7,2.0,1.0,
52002,"ЖК ""KII""",A+,2025Q2,Комфорт,Кирпич,1,True,13,95,6152.0,64.7578947368421,2.7,3.15,False,1,1,2,1,43,False,True,0,0.5,1,0,1,1,75.26923076923077,9,,,
55379,Невская Долина корпус 2.1,B,2026Q1,Комфорт,Монолит-кирпич,1,False,16,372,13132.0,35.30107526881721,2.77,4.12,False,3,3,6,2,426,False,True,0,0.5,2,2,2,4,77.30625,1,,,
55875,"г. Обнинск, улица Табулевича",A+,2024Q3,Комфорт,Панель,1,False,20,264,15332.0,58.07575757575758,2.55,2.64,False,2,3,5,1,219,True,True,0,0.5,2,2,2,4,57.09,8,,,
33814,"г. Омск, б-р Архитекторов, д. 4",B,2026Q4,Типовой,Монолит-кирпич,1,True,11,232,10651.0,45.90948275862069,2.7,2.7,False,1,1,2,1,287,True,True,0,0.5,5,5,0,5,35.010909090909095,8,,,
29761,"Жилой комплекс ""СОЛЯНКА ПАРК""",C,2024Q3,Комфорт,Другое,1,False,10,445,20433.0,45.91685393258427,2.8,2.8,False,1,2,3,1,510,True,True,0,0.5,4,4,0,4,81.2125,7,,,
29212,"ЖК ""Рижский"" 1 этап",A,2024Q2,Типовой,Монолит-кирпич,1,False,25,307,18026.0,58.71661237785016,2.7,2.7,False,1,1,2,0,267,True,True,0,0.5,2,5,9,14,19.560285714285715,9,8.0,,
46873,ЖК Sunrise,A+,2026Q2,Комфорт,Монолит-кирпич,1,True,8,49,3332.0,68.0,2.8,2.8,False,1,1,2,1,39,False,True,0,0.5,1,1,0,1,32.4625,9,,,
46879,ЖК Sunrise,A+,2026Q2,Комфорт,Монолит-кирпич,1,True,8,40,2206.0,55.15,2.8,2.8,False,1,1,2,1,32,False,True,0,0.5,1,1,0,1,26.5,9,,,
46877,ЖК Sunrise,A+,2026Q2,Комфорт,Монолит-кирпич,1,True,8,42,2127.0,50.642857142857146,2.8,2.8,False,1,1,2,1,33,False,True,0,0.5,1,1,0,1,27.825,9,,,
46878,ЖК Sunrise,A+,2026Q2,Комфорт,Монолит-кирпич,1,True,8,37,2212.0,59.78378378378378,2.8,2.8,False,1,1,2,1,29,False,True,0,0.5,1,1,0,1,24.5125,9,,,
46875,ЖК Sunrise,A+,2026Q2,Комфорт,Монолит-кирпич,1,True,8,41,2125.0,51.829268292682926,2.8,2.8,False,1,1,2,1,32,False,True,0,0.5,1,1,0,1,27.1625,9,,,
48125,"Долина Яузы, ЖК Долина Яузы",A,2025Q2,Типовой,Монолит-кирпич,0,False,25,230,10843.0,47.143478260869564,3.0,3.2,True,1,1,2,3,25,False,False,0,0.0,1,3,0,3,68.38666666666667,9,,,
48124,"Долина Яузы, ЖК Долина Яузы",A,2025Q2,Типовой,Монолит-кирпич,0,False,26,240,11161.0,46.50416666666667,3.0,3.2,True,1,2,3,3,45,False,False,0,0.0,1,3,0,3,71.6923076923077,9,,,
54680,"Долина Яузы, ЖК Долина Яузы",A,2026Q1,Типовой,Монолит-кирпич,0,False,25,253,10554.0,41.715415019762844,2.95,3.0,False,1,0,1,1,121,False,True,0,0.5,1,3,5,8,28.2095,9,,,
51130,ЖР Прео (ГП-72.201) ЖР Преображенский,B,2024Q4,Комфорт,Монолит-кирпич,1,False,18,234,10798.0,46.14529914529915,2.67,2.7,False,1,1,2,1,27,True,True,0,0.5,2,2,2,4,49.725,7,,,
55207,г. Мурино,C,2025Q4,Комфорт,Монолит-кирпич,1,False,13,613,24670.0,40.24469820554649,3.04,3.04,False,1,1,2,2,183,False,True,0,0.5,6,6,6,12,40.47371794871795,5,,,
50530,"г. Вологда, улица Возрождения, д. 55, корпус 1",C,2025Q4,Комфорт,Кирпич,1,False,12,171,8908.0,52.09356725146199,2.5,2.5,False,2,1,3,2,128,False,True,0,0.5,3,3,0,3,44.175000000000004,6,,,
54573,"город Пятигорск, улица Первомайская, д. 81",B,2025Q3,Комфорт,Монолит-кирпич,1,False,12,84,4813.0,57.29761904761905,2.7,2.7,False,1,1,2,1,44,True,True,0,0.5,1,2,0,2,32.55,8,,,
51263,"SYMPHONY, Клубный дом Симфония",B,2025Q4,Бизнес,Монолит-кирпич,1,False,14,56,5564.0,99.35714285714286,3.3,3.3,False,0,0,0,1,25,True,True,0,0.5,1,0,2,2,22.6,8,,,
56494,ЖК ОТРАДНЫЙ,B,2026Q4,Типовой,Монолит-кирпич,1,False,26,288,11748.0,40.791666666666664,2.7,2.7,False,1,1,2,1,163,False,True,0,0.5,1,2,1,3,86.03076923076924,9,,,
55715,"Жилой комплекс ""Сегодня""",B,2025Q3,Комфорт,Монолит-кирпич,1,False,26,314,13579.0,43.245222929936304,2.7,2.7,False,1,1,2,2,153,False,True,0,0.5,1,0,3,3,93.79743589743589,6,,,
3018,"ЖК ""Янтарный""",A,2024Q3,Комфорт,Блоки,1,False,10,463,21497.0,46.429805615550755,2.7,2.7,False,1,1,2,1,164,True,False,0,0.5,13,0,13,13,25.99923076923077,7,,,
49131,"Жилой комплекс ""Эдисон"" (2 очередь)",B,2025Q4,Комфорт,Монолит-кирпич,1,False,28,419,19709.0,47.0381861575179,2.6,2.7,False,1,1,2,1,146,True,True,0,0.5,1,4,0,4,94.64910714285715,10,,,
44546,"мкр Гармония (с Каменка), д. 132, блок-секция 5",C,2024Q3,Типовой,Кирпич,1,False,2,1,123.0,123.0,2.7,2.7,False,0,0,0,0,0,False,False,0,0.0,1,0,0,0,0,1,,,
40500,"г. Тамбов, ул Заводская, д. 48, литера В",B,2026Q4,Типовой,Кирпич,1,False,5,60,2706.0,45.1,2.8,2.8,False,11,1,12,1,59,True,True,3,0.5,3,0,0,0,0,8,,,
49000,"ЖК ""Ближе""",C,2024Q4,Комфорт,Монолит-кирпич,1,False,17,224,8113.0,36.21875,2.54,2.54,False,1,1,2,1,0,True,True,0,0.5,1,2,1,3,62.807843137254906,5,,,
52547,"ЖК ""Ближе""",C,2025Q4,Комфорт,Монолит-кирпич,1,False,17,224,8115.0,36.22767857142857,2.54,2.54,False,1,1,2,1,0,True,True,0,0.5,1,2,1,3,62.807843137254906,5,,,
51103,"ЖД ""Янтарный""",B,2025Q1,Комфорт,Кирпич,1,False,12,100,4994.0,49.94,2.5,2.5,False,1,1,2,1,45,False,True,0,0.5,1,1,0,1,77.5,6,,,
48676,Цветной бульвар,B,2024Q4,Комфорт,Монолит-кирпич,1,False,27,637,26888.0,42.210361067503925,2.7,3.0,False,1,1,2,1,338,True,True,0,0.5,2,0,8,8,71.6625,8,4.0,,
48733,Цветной бульвар,B,2024Q3,Комфорт,Панель,1,False,18,304,13861.0,45.5953947368421,2.69,2.69,False,1,1,2,1,152,True,True,0,0.5,2,0,4,4,64.6,8,5.0,,
53648,Цветной бульвар,C,2025Q3,Типовой,Монолит-кирпич,0,False,17,228,12910.0,56.62280701754386,3.0,3.0,True,1,1,2,1,190,True,True,0,0.5,2,2,2,4,47.94705882352941,7,,,
50553,Цветной бульвар,B,2025Q1,Комфорт,Панель,1,False,18,169,8631.0,51.071005917159766,2.69,2.69,False,1,1,2,1,169,True,True,0,0.5,1,0,2,2,71.825,8,5.0,,
50554,Цветной бульвар,B,2025Q1,Комфорт,Панель,1,False,18,169,8615.0,50.976331360946745,2.69,2.69,False,0,0,0,0,0,True,True,0,0.5,1,0,2,2,71.825,8,5.0,,
53535,"""Квартал ботаники"" ",A,2025Q1,Типовой,Панель,0,False,12,189,9815.0,51.93121693121693,2.64,2.64,False,1,1,2,1,95,True,True,0,0.5,5,0,5,5,29.294999999999998,8,,,
53621,"""Квартал ботаники"" ",A,2024Q4,Типовой,Панель,0,False,12,198,10077.0,50.89393939393939,2.64,2.64,False,1,1,2,1,99,True,True,0,0.5,5,0,5,5,30.689999999999998,8,,,
53841,LAMBA,B,2024Q4,Комфорт,Другое,1,False,4,50,1418.0,28.36,2.76,2.76,False,1,1,2,1,12,True,True,0,0.5,3,0,0,0,0,4,,,
46550,"ЖК "" Сегодня"" ЛИТЕР 6.Этап 8",B,2025Q2,Комфорт,Другое,1,False,17,292,15986.0,54.74657534246575,2.7,2.7,False,0,0,0,1,23,True,True,0,0.5,2,0,4,4,61.40588235294118,5,,,
49517,"Микрорайон ""Новобережье""",B,2024Q4,Комфорт,Панель,1,False,18,340,15933.0,46.86176470588235,2.7,2.7,False,1,1,2,1,144,True,True,0,0.5,3,6,0,6,48.166666666666664,6,,,
56380,"""ЖК ""Николаевский 2""ТИП 1""",B,2026Q1,Комфорт,Монолит-кирпич,1,False,10,98,4215.0,43.01020408163265,2.72,2.72,False,2,0,2,1,105,True,True,1,0.5,1,2,0,2,35.769999999999996,5,,,
41476,"ЖК""Миловидное""Жилой квартал""Миловидное""",A,2024Q3,Комфорт,Другое,0,False,18,256,11133.0,43.48828125,2.82,3.02,False,3,2,5,2,41,False,True,0,0.5,1,1,5,6,36.266666666666666,6,,,8.0
41475,"ЖК""Миловидное""Жилой квартал""Миловидное""",A+,2024Q3,Комфорт,Другое,0,False,18,512,23986.0,46.84765625,2.82,3.02,False,3,2,5,2,103,False,True,0,0.5,3,3,9,12,36.266666666666666,6,,,8.0
36269,"Жилой комплекс ""Комфорт""",C,2024Q3,Комфорт,Кирпич,1,False,3,36,1446.0,40.166666666666664,2.6,2.7,False,1,1,2,1,18,True,False,0,0.5,2,0,0,0,0,3,,,
50897,"г. Якутск, ул Пекарского, д. 5/1",C,2025Q2,Типовой,Монолит-кирпич,1,False,16,126,5509.0,43.72222222222222,2.7,2.7,False,1,0,1,1,68,False,True,0,0.5,1,2,0,2,52.36875,9,,,
41236,"Жилой Квартал""Парк Победы""",B,2024Q3,Комфорт,Монолит-кирпич,1,False,34,489,26758.0,54.719836400818,2.57,3.92,True,2,5,7,1,69,False,True,0,0.5,3,4,14,18,25.0093137254902,9,4.0,,
